product_name,brands,brands_tags,categories,categories_tags,categories_en,origins,origins_tags,origins_en,countries,countries_tags,countries_en,image_url,image_ingredients_url,image_nutrition_url,energy-kcal_100g,fat_100g,saturated-fat_100g,unsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,omega-9-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,fiber_100g,soluble-fiber_100g,insoluble-fiber_100g,proteins_100g,salt_100g,added-salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,vitamin-b12_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,cocoa_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g
โยเกิร์ตผสมวุ้นมะพร้าว,"หนองโพ,nongpho","หนองโพ,nongpho","ผลิตภัณฑ์จากนม, en:Desserts, อาหารหมัก, กลุ่มผลิตภัณฑ์นมเปรี้ยว, en:Dairy desserts, en:Fermented dairy desserts, นมเปรี้ยว, en:Flavoured yogurts","en:dairies,en:fermented-foods,en:desserts,en:fermented-milk-products,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:flavoured-yogurts","Dairies,Fermented foods,Desserts,Fermented milk products,Dairy desserts,Fermented dairy desserts,Yogurts,Flavoured yogurts",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/280/0328/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/0328/ingredients_th.12.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/0328/nutrition_th.10.400.jpg,108.0,2.69,1.92,,,,,,,16.2,16.2,,,,,,0.0,,,3.85,0.125,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นมรสจืด,"หนองโพ,nongpho","หนองโพ,nongpho","ผลิตภัณฑ์จากนม, กลุ่มผลิตภัณฑ์นม, en:Whole milks","en:dairies,en:milks,en:whole-milks","Dairies,Milks,Whole milks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/280/0359/front_th.14.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/0359/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/0359/nutrition_th.10.400.jpg,65.0,4.0,2.5,,,,,,,4.5,4.0,,,,,,0.0,,,3.0,0.0938,,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นมรสช็อกโกแลตหนองโพ,"หนองโพ,Nongpho","หนองโพ,nongpho","เครื่องดื่ม, ผลิตภัณฑ์จากนม, en:Dairy drinks, en:Flavoured milks","en:beverages,en:dairies,en:dairy-drinks,en:flavoured-milks","Beverages,Dairies,Dairy drinks,Flavoured milks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/280/0373/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/0373/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/0373/nutrition_th.10.400.jpg,85.0,3.5,2.5,,,,,,,10.0,10.0,,,,,,0.5,,,3.0,0.0938,,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นมรสสตรอเบอร์รี่,"หนองโพ,Nongpho","หนองโพ,nongpho","เครื่องดื่ม, ผลิตภัณฑ์จากนม, en:Dairy drinks, en:Flavoured milks","en:beverages,en:dairies,en:dairy-drinks,en:flavoured-milks","Beverages,Dairies,Dairy drinks,Flavoured milks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/280/0380/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/0380/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/0380/nutrition_th.10.400.jpg,85.0,2.0,1.0,,,,,,,10.5,10.0,,,,,,0.5,,,3.0,0.0875,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นมรสกาแฟหนองโพ,"หนองโพ,Nongpho","หนองโพ,nongpho","เครื่องดื่ม, ผลิตภัณฑ์จากนม, en:Dairy drinks, en:Flavoured milks","en:beverages,en:dairies,en:dairy-drinks,en:flavoured-milks","Beverages,Dairies,Dairy drinks,Flavoured milks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/280/0397/front_th.20.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/0397/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/0397/nutrition_th.17.400.jpg,75.0,2.0,1.25,,,,,,,11.0,10.5,,,,,,0.5,,,3.5,0.133,,0.0533,,,,,,,,,,,,,6e-07,,,,0.15,,,,,,,,,,,,,,,
,,,,,,,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/280/1110/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/1110/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/1110/nutrition_th.10.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นมจืดหนองโพ,"หนองโพ,Nongpho","หนองโพ,nongpho","ผลิตภัณฑ์จากนม, กลุ่มผลิตภัณฑ์นม, en:Whole milks","en:dairies,en:milks,en:whole-milks","Dairies,Milks,Whole milks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/280/1271/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/1271/ingredients_en.10.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/1271/nutrition_th.7.400.jpg,62.2,3.56,2.67,,,,,,,4.44,4.0,,,,,,,,,3.11,0.107,,0.0429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นมสดหนองโพ รสหวาน,"หนองโพ,nongpho","หนองโพ,nongpho","เครื่องดื่ม, ผลิตภัณฑ์จากนม, en:Dairy drinks, en:Flavoured milks","en:beverages,en:dairies,en:dairy-drinks,en:flavoured-milks","Beverages,Dairies,Dairy drinks,Flavoured milks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/280/1318/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/1318/ingredients_th.14.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/1318/nutrition_th.10.400.jpg,80.0,3.56,2.22,,,,,,,8.89,8.89,,,,,,0.0,,,3.11,0.102,,0.0406,,,,,,,,,0.000189,,,,,,,,0.156,0.111,,,,,,,,,,,,,,
นมรสช็อกโกแลต,"หนองโพ,Nongpho","หนองโพ,nongpho","เครื่องดื่ม, ผลิตภัณฑ์จากนม, en:Dairy drinks, en:Flavoured milks, en:Chocolate milks","en:beverages,en:dairies,en:dairy-drinks,en:flavoured-milks,en:chocolate-milks","Beverages,Dairies,Dairy drinks,Flavoured milks,Chocolate milks",,,,"Thailand,Thailand",en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/280/1332/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/1332/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/1332/nutrition_th.10.400.jpg,88.9,4.0,2.67,,,,,,,9.78,9.33,,,,,,0.0,,,3.56,0.113,,0.0452,,,,,,,,,,,,,,,,,0.156,0.133,,,,,,,,,,,,,,
นมรสกาแฟ,"หนองโพ,Nongpho","หนองโพ,nongpho","เครื่องดื่ม, ผลิตภัณฑ์จากนม, en:Dairy drinks, en:Flavoured milks","en:beverages,en:dairies,en:dairy-drinks,en:flavoured-milks","Beverages,Dairies,Dairy drinks,Flavoured milks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/280/1363/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/1363/ingredients_th.10.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/1363/nutrition_th.11.400.jpg,75.6,1.78,1.11,,,,,,,11.6,10.2,,,,,,0.0,,,3.56,0.158,,0.0632,,,,,,,,,0.000189,,,,,,,,0.156,0.133,,,,,,,,,,,,,,
น้ำนมโคพาสเจอไรซ์ - 2 ลิตร,หนองโพ,หนองโพ,"ผลิตภัณฑ์จากนม, กลุ่มผลิตภัณฑ์นม","en:dairies,en:milks","Dairies,Milks",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/280/2216/front_th.3.400.jpg,,https://images.openfoodfacts.org/images/products/885/886/280/2216/nutrition_th.5.400.jpg,65.0,4.0,2.5,,,,,,0.0125,4.5,4.0,,,,,,0.0,,,3.0,0.0938,,0.0375,,6e-05,,,,,,2.0,0.00017,,,,,,,,0.125,,,,,,,,,,,,,,,
นมอัดเม็ด,"หนองโพ,nongpho","หนองโพ,nongpho",en:milk tablet,en:milk-tablet,Milk-tablet,,,,"Thailand,Thailand",en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/280/2834/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/2834/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/2834/nutrition_th.10.400.jpg,480.0,20.0,12.0,,,,,,,56.0,56.0,,,,,,0.0,,,16.0,0.508,,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นมอัดเม็ดรสช็อกโกแลต,"หนองโพ,nongpho","หนองโพ,nongpho",en:Milk tablet,en:milk-tablet,Milk-tablet,,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/280/2858/front_th.13.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/2858/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/886/280/2858/nutrition_th.10.400.jpg,480.0,20.0,8.0,,,,,,,64.0,48.0,,,,,,0.0,,,16.0,0.406,,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เอแคลร์ ครีมนมสด,"ซีพี,CP,Ezysweet,อีซี่สวีท,7-11","ซีพี,cp,ezysweet,อีซี่สวีท,7-11","ขนม-ของว่าง, en:Sweet snacks, ขนมปังกรอบและเค๊ก, en:Pastries, en:Cream puff, en:Eclairs, en:Chou pastry filled with custard","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:pastries,en:cream-puff,en:eclairs,en:chou-pastry-filled-with-custard","Snacks,Sweet snacks,Biscuits and cakes,Pastries,Cream puff,Eclairs,Chou pastry filled with custard",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/780/1092/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/1092/ingredients_th.10.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/1092/nutrition_th.7.400.jpg,189.0,10.0,5.0,,,,,,,22.2,10.0,,,,,,4.44,,,0.0,0.472,,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ช็อกโกแลตลาวาเค้ก,"7เฟรช,7fresh,7-11,cp,ซีพี","7เฟรช,7fresh,7-11,cp,ซีพี","ขนม-ของว่าง, en:Sweet snacks, ขนมปังกรอบและเค๊ก, เค้ก, en:Chocolate cakes","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:chocolate-cakes","Snacks,Sweet snacks,Biscuits and cakes,Cakes,Chocolate cakes",,,,"Thailand,Thailand",en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/780/1153/front_en.17.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/1153/ingredients_th.8.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/1153/nutrition_th.11.400.jpg,493.0,40.0,26.7,,,,,,,29.3,21.3,,,,,,0.0,,,5.33,0.22,,0.0881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เบอร์ริโต้แฮมชีส,"7เฟรช,7fresh,7-11,cp,ซีพี","7เฟรช,7fresh,7-11,cp,ซีพี","ผลิตภัณฑ์จากนม, อาหารหมัก, ผลิตภัณฑ์จากเนื้อสัตว์, กลุ่มผลิตภัณฑ์นมเปรี้ยว, en:Prepared meats, ชีส, en:Sandwiches, แฮม, en:Burritos","en:dairies,en:fermented-foods,en:fermented-milk-products,en:meats-and-their-products,en:cheeses,en:meats,en:prepared-meats,en:sandwiches,en:hams,en:burritos","Dairies,Fermented foods,Fermented milk products,Meats and their products,Cheeses,Meats,Prepared meats,Sandwiches,Hams,Burritos",,,,"Thailand,en:thailand",en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/780/1474/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/1474/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/1474/nutrition_th.10.400.jpg,236.0,9.72,2.78,,,,,,,29.2,5.56,,,,,,2.78,,,9.72,1.23,,0.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
แซนวิชครัวซองค์ ทูน่าแซลมอน,Ezy Taste,ezy-taste,"ขนม-ของว่าง, en:Sandwiches","en:snacks,en:sandwiches","Snacks,Sandwiches",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/780/1603/front_th.3.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/1603/ingredients_th.9.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/1603/nutrition_th.7.400.jpg,219.0,24.0,10.4,,,,,,0.0156,31.2,7.29,,,,,,3.12,,,8.33,1.25,,0.5,,0.0,,,,,,5e-05,7.08e-05,,,,,,,,0.0833,,0.0015,,,,,,,,,,,,,
แซนวิชสังขยามะพร้าวอ่อน - 79 g,Ezytaste,ezytaste,en:Sandwiches,en:sandwiches,Sandwiches,,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/780/1641/front_th.11.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/1641/ingredients_th.13.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/1641/nutrition_th.14.400.jpg,139.0,15.2,8.86,,,,,,0.0127,36.7,8.86,,,,,,6.33,,,6.33,0.759,,0.304,,,,,,,,5.06,4.3e-05,,,,,,,,0.0759,,0.000911,,,,,,,,,,,,,
เค้กช็อกโกแลตคลาสสิค,"EZY Sweet,อีซี่สวีต","ezy-sweet,อีซี่สวีต","ขนม-ของว่าง, en:Sweet snacks, ขนมปังกรอบและเค๊ก, เค้ก, en:Chocolate cakes","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:chocolate-cakes","Snacks,Sweet snacks,Biscuits and cakes,Cakes,Chocolate cakes",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/780/1818/front_th.14.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/1818/ingredients_th.10.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/1818/nutrition_th.13.400.jpg,253.0,12.0,6.67,,,,,,,29.3,17.3,,,,,,4.0,,,4.0,0.667,,0.267,,0.00012,,,,,,0.0,9.07e-05,,,,,,,,0.08,,0.0036,,,,,,,,,,,,,
โมจิชูครีม,"7เฟรช,7fresh,7-11,cp,ซีพี,cpram","7เฟรช,7fresh,7-11,cp,ซีพี,cpram","ขนม-ของว่าง, en:Sweet snacks, ขนมปังกรอบและเค๊ก, en:Pastries, en:Cream puff, en:Chou pastry filled with custard","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:pastries,en:cream-puff,en:chou-pastry-filled-with-custard","Snacks,Sweet snacks,Biscuits and cakes,Pastries,Cream puff,Chou pastry filled with custard",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/780/3126/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/3126/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/3126/nutrition_th.10.400.jpg,250.0,12.5,6.25,,,,,,,31.2,15.6,,,,,,0.0,,,3.12,0.556,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
แฮมและผักโขมอบชีสเดนิช,"เคลเซ่,Kelsay","เคลเซ่,kelsay","en:Sandwiches, en:Hot dog sandwiches","en:sandwiches,en:hot-dog-sandwiches","Sandwiches,Hot dog sandwiches",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/780/3188/front_en.12.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/3188/ingredients_en.17.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/3188/nutrition_en.8.400.jpg,289.0,17.1,9.21,,,,,,,23.7,3.95,,,,,,2.63,,,9.21,1.67,,0.668,,0.000197,,,,,,,,,,,,,,,0.395,,,,,,,,,,,,,,,
เดนิชผักโขมแฮมชีสแซนวิช,"7เฟรช,7fresh,7-11,ซีพี,cp,cpram","7เฟรช,7fresh,7-11,ซีพี,cp,cpram","en:Sandwiches, en:Sandwiches filled with cold cuts, en:Cheese sandwiches, en:Ham sandwiches, en:Ham and cheese sandwiches","en:sandwiches,en:sandwiches-filled-with-cold-cuts,en:cheese-sandwiches,en:ham-sandwiches,en:ham-and-cheese-sandwiches","Sandwiches,Sandwiches filled with cold cuts,Cheese sandwiches,Ham sandwiches,Ham and cheese sandwiches",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/780/4307/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/4307/ingredients_th.8.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/4307/nutrition_th.11.400.jpg,354.0,23.9,13.3,,,,,,,23.0,3.54,,,,,,3.54,,,10.6,1.78,,0.71,,,,,,,,,,,,,,,,,0.177,,,,,,,,,,,,,,,
หมูบูลโกกิ โทสต์แซนวิช,"7เฟรช,7fresh,7-11,ซีพี,cp,cpram","7เฟรช,7fresh,7-11,ซีพี,cp,cpram","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากพืช, กลุ่มผลิตภัณฑ์ขนมปัง, en:Toasts","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:breads,en:toasts","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Fruits and vegetables based foods,Vegetables based foods,Breads,Toasts",,,,"Thailand,Thailand",en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/780/5328/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/5328/ingredients_th.13.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/5328/nutrition_th.10.400.jpg,349.0,23.3,9.3,,,,,,,26.7,5.81,,,,,,4.65,,,8.14,1.42,,0.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เบอร์เกอร์หมูชีส,"7Fresh,7เฟรช,7-11,CP,ซีพี","7fresh,7เฟรช,7-11,cp,ซีพี","en:Sandwiches, en:Cheeseburgers","en:sandwiches,en:cheeseburgers","Sandwiches,Cheeseburgers",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/780/5427/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/5427/ingredients_th.10.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/5427/nutrition_th.11.400.jpg,250.0,9.26,3.7,,,,,,,28.7,5.56,,,,,,6.48,,,12.0,1.25,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
มันบดและแฮมชีสโทสต์แซนวิช,"7fresh,7เฟรช,7-11,ซีพี,CP","7fresh,7เฟรช,7-11,ซีพี,cp","en:Sandwiches, en:Sandwiches filled with cold cuts, en:Cheese sandwiches, en:Ham sandwiches, en:Ham and cheese sandwiches","en:sandwiches,en:sandwiches-filled-with-cold-cuts,en:cheese-sandwiches,en:ham-sandwiches,en:ham-and-cheese-sandwiches","Sandwiches,Sandwiches filled with cold cuts,Cheese sandwiches,Ham sandwiches,Ham and cheese sandwiches",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/886/780/5434/front_th.15.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/5434/ingredients_th.16.400.jpg,https://images.openfoodfacts.org/images/products/885/886/780/5434/nutrition_th.17.400.jpg,273.0,15.9,10.2,,,,,,,22.7,4.55,,,,,,3.41,,,9.09,1.28,,0.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
